"ID","sex"
"B4P8299",1
"B4P8300",2
"B4P8701",1
"B4P8702",2
"X04019716",2
"X05019716",1
"X06019716",2
"X07019716",1
"X01019716",2
"X02019716",1
"X03019716",2
"B4H0977",1
"B4H1736",2
"B4P8505",2
"B4P8506",1
"B4P8507",2
"B4P8508",1
"B4P8509",1
"B4P8510",1
"B4P8511",1
"B4P8512",1
"X01019916",1
"B4H1755",1
"B4H0126",2
"B4H0058",1
"B4H0059",1
"X01020116",1
"X02020116",1
"B4H0030",1
"B4H0031",2
"B4H0032",2
"B4H0033",1
"B4H0034",1
"B4H0035",2
"B4H0036",2
"B4H0037",1
"B4H0038",2
"B4H0039",2
"B4H0040",2
"B4H0041",2
"B4H0028",1
"B4H0029",2
"B4P8582",2
"B4P8583",2
"X01020616",1
"X02020616",1
"X03020616",2
"B4H0193",2
"B4P8069",2
"B4P8070",2
"B4P8071",2
"B4P8072",2
"B4P8073",1
"B4P8074",2
"B4P8031",1
"B4P8032",2
"B4P8033",1
"B4P8034",2
"B4P8035",2
"B4P8036",2
"X02021116",1
"X03021116",2
"X04021116",2
"X01021116",2
"B4H0543",1
"B4H0544",2
"B4H0545",2
"B4H0546",1
"B4H0547",1
"B4H0548",1
"B4H0549",2
"B4H0550",2
"B4H1799",2
"B4P8060",1
"B4P8061",1
"B4P8062",1
"B4P8063",2
"B4P8064",2
"B4P8065",2
"B4P8066",1
"B4P8067",2
"B4P8068",1
"B4H1794",1
"B4H0122",2
"B4P8051",1
"B4P8052",2
"B4P8053",1
"B4P8054",2
"B4P8055",2
"B4P8056",1
"B4P8057",1
"B4P8058",2
"B4P8059",2
"X01021916",1
"B4P8513",2
"B4P8514",1
"B4P8515",2
"B4P8516",2
"B4P8517",2
"B4H0119",2
"B4P8350",2
"B4P8351",2
"B4P8352",1
"B4P8353",2
"B4P8354",1
"B4P8355",2
"B4P8356",2
"B4P8357",2
"B4P8358",1
"B4P8359",1
"X01022416",1
"B4P8264",2
"B4P8265",2
"B4P8266",1
"B4P8267",1
"B4P8268",1
"B4P8269",2
"B4P8270",2
"B4P8271",1
"X01022716",1
"B4P8046",2
"B4P8047",1
"B4P8048",1
"B4P8049",2
"B4P8050",2
"X01022816",2
"X02022816",2
"X03022816",1
"B4H1766",2
"B4P8316",1
"B4P8317",1
"B4P8318",2
"B4P8319",2
"B4P8320",2
"B4P8321",1
"B4P8322",2
"B4P8323",2
"B4P8324",1
"B4P8584",1
"B4P8585",2
"B4P8586",1
"B4P8587",1
"B4P8588",2
"B4P8589",2
"B4P8590",1
"B4P8591",2
"B4P8592",1
"B4P8391",2
"B4P8392",1
"B4P8393",2
"B4P8394",1
"X03023616",2
"X02023616",2
"B4P8733",2
"B4P8734",2
"B4P8735",2
"B4P8736",1
"B4P8737",2
"B4P8738",1
"B4P8739",1
"X01023716",2
"B4H1746",1
"B4H0117",2
"B4H0598",1
"B4H0599",2
"B4H0600",2
"B4P8301",2
"B4P8302",2
"B4P8303",1
"B4P8304",1
"B4P8305",1
"B4P8306",2
"B4P8001",2
"B4P8002",2
"B4P8003",1
"B4P8004",2
"B4P8005",1
"B4P8006",2
"B4P8007",1
"B4H1773",2
"B4P8470",1
"B4P8471",1
"B4P8472",2
"B4P8473",2
"B4P8474",2
"B4P8008",2
"B4P8009",1
"B4P8010",1
"B4P8011",1
"B4P8012",2
"B4P8013",2
"B4P8014",1
"X01024116",2
"X02024116",2
"B4P8256",2
"B4P8257",2
"B4P8258",1
"B4P8259",1
"B4P8260",2
"B4P8261",1
"B4P8262",1
"B4P8263",1
"X01024516",2
"X02024516",1
"X03024516",2
"B4H0137",2
"B4H0042",1
"B4H0043",2
"B4H0044",2
"B4H0045",1
"B4H0046",1
"B4H0047",1
"B4H0048",2
"B4H0049",1
"B4H0050",2
"X01024716",2
"B4P8037",1
"B4P8038",1
"B4P8039",1
"B4P8040",1
"B4P8041",2
"B4P8042",2
"B4P8043",1
"B4P8044",2
"B4P8045",1
"B4H0985",2
"X01025016",1
"X02025016",2
"X03025016",2
"X04025016",2
"X05025016",1
"X06025016",1
"X07025016",1
"X08025016",1
"X09025016",2
"X10025016",1
"B4P8761",2
"B4P8762",2
"B4P8763",2
"B4P8764",2
"B4P8765",2
"B4P8766",2
"X01025116",1
"B4P8307",1
"B4P8308",1
"B4P8309",1
"B4P8310",1
"B4P8311",1
"B4P8312",2
"B4P8313",1
"B4P8314",2
"B4P8315",2
"X01025316",2
"B4H0062",2
"B4P8753",2
"B4P8754",1
"B4P8755",1
"B4P8756",2
"B4P8757",2
"B4P8758",2
"B4P8759",2
"B4P8760",2
"B4H0983",2
"X01025516",1
"X02025516",2
"X03025516",2
"X04025516",2
"X05025516",1
"X06025516",1
"X07025516",1
"X08025516",2
"B4P8075",1
"B4P8076",1
"B4P8077",2
"B4P8078",1
"B4P8079",1
"B4P8080",1
"B4P8081",1
"B4P8082",2
"B4P8083",2
"B4H1741",1
"B4P8484",1
"B4P8485",1
"B4P8486",2
"B4P8487",1
"X01026116",1
"X02026116",1
"X03026116",1
"X04026116",2
"X05026116",1
"X06026116",1
"B4H0188",2
"B4P8526",2
"B4P8527",1
"B4P8528",2
"B4P8529",2
"B4P8530",2
"B4P8531",1
"X01026416",1
"X02026416",2
"B4H0197",2
"B4P8518",1
"B4P8519",2
"B4P8520",1
"B4P8521",1
"B4P8522",1
"B4P8523",1
"B4P8524",2
"B4P8525",2
"X01026716",2
"B4P8475",1
"B4P8476",1
"B4P8477",1
"B4P8478",2
"B4P8479",2
"B4P8480",1
"B4P8481",1
"B4P8482",1
"B4P8483",2
"X01026916",1
"B4H0979",2
"B4P8463",1
"B4P8464",1
"B4P8465",1
"B4P8466",2
"B4P8467",1
"B4P8468",1
"B4P8469",2
"B4H0925",2
"B4P8453",2
"B4P8454",1
"B4P8455",2
"B4P8456",2
"B4P8457",1
"B4P8458",2
"B4P8459",1
"B4P8460",2
"B4P8461",1
"B4P8462",1
"B4H1740",2
"B4H0564",1
"B4H0565",1
"B4H0566",2
"B4H0567",1
"B4H0568",2
"B4H0569",2
"B4H0570",1
"B4H0571",2
"B4H1737",1
"B4H1738",1
"B4H1739",1
"B4H1742",1
"B4H1743",2
"B4H1744",1
"B4H1745",2
"B4H1747",2
"B4H1748",2
"B4H1749",1
"B4H1750",2
"B4H1751",1
"B4H1752",2
"B4H1754",1
"B4H1757",1
"B4H1758",2
"B4H1760",1
"B4H1761",2
"B4H1763",1
"B4H1764",2
"B4H1765",1
"B4H1768",1
"B4H1767",1
"B4H1769",2
"B4H1770",1
"B4H1771",2
"B4H1762",2
"B4H1774",1
"B4H1775",2
"B4H1777",2
"B4H1778",2
"B4H1779",2
"B4H1781",2
"B4H1782",1
"B4H1780",2
"B4H1783",1
"B4H1786",1
"B4H1795",1
"B4H1789",2
"B4H1790",2
"B4H1791",1
"B4H1792",2
"B4H1793",2
"B4H1796",2
"B4H1797",1
"B4H1798",2
"B4H1800",1
"B4H0924",2
"B4H0926",1
"B4H0927",2
"B4H0928",1
"B4H0929",1
"B4H0930",1
"B4H0931",2
"B4H0932",2
"B4H0933",1
"B4H0934",1
"B4H0935",2
"B4H0936",1
"B4H0939",1
"B4H0942",1
"B4H0941",2
"B4H0943",2
"B4H0944",2
"B4H0947",1
"B4H0948",1
"B4H0945",2
"B4H0949",1
"B4H0950",2
"B4H0951",1
"B4H0952",1
"B4H0953",1
"B4H0956",2
"B4H0957",2
"B4H0955",1
"B4H0959",1
"B4H0960",2
"B4H0961",1
"B4H0962",2
"B4H0964",2
"B4H0965",1
"B4H0966",2
"B4H0967",1
"B4H0968",2
"B4H0969",1
"B4H0970",1
"B4H0971",2
"B4H0972",1
"B4H0973",1
"B4H0974",2
"B4H0975",2
"B4H0976",2
"B4H0978",2
"B4H0980",2
"B4H0981",1
"B4H0984",1
"B4H0986",2
"B4H0989",1
"B4H0990",1
"B4H0994",2
"B4H0991",1
"B4H0992",2
"B4H0996",1
"B4H0997",1
"B4H0998",2
"B4H0103",1
"B4H0104",1
"B4H0105",2
"B4H0106",2
"B4H0108",2
"B4H0113",2
"B4H0109",2
"B4H0111",2
"B4H0112",2
"B4H0114",1
"B4H0115",1
"B4H0116",1
"B4H0118",2
"B4H0120",2
"B4H0121",2
"B4H0123",2
"B4H0124",1
"B4H0128",2
"B4H0129",1
"B4H0131",2
"B4H0134",1
"B4H0135",2
"B4H0133",2
"B4H0136",2
"B4H0138",2
"B4H0139",2
"B4H0141",1
"B4H0142",1
"B4H0143",2
"B4H0144",2
"B4H0146",2
"B4H0149",1
"B4H0152",2
"B4H0153",2
"B4H0155",1
"B4H0156",2
"B4H0157",2
"B4H0159",1
"B4H0160",2
"B4H0161",2
"B4H0162",2
"B4H0163",1
"B4H0166",2
"B4H0167",1
"B4H0168",1
"B4H0169",2
"B4H0170",1
"B4H0171",2
"B4H0172",1
"B4H0173",2
"B4H0174",2
"B4H0175",1
"B4H0176",1
"B4H0177",2
"B4H0178",1
"B4H0180",2
"B4H0181",2
"B4H0183",1
"B4H0185",2
"B4H0186",1
"B4H0187",2
"B4H0189",2
"B4H0190",2
"B4H0191",2
"B4P8159",2
"B4P8182",2
"B4P8192",2
"B4P8188",2
"B4P8157",2
"B4H0379",2
"B4H0097",2
"B4H0073",2
"B4P8181",2
"B4P9807",2
"B4P9792",2
"B4P9823",2
"B4P8186",2
"B4H0389",2
"B4P9806",2
"B4P9101",2
"B4P8183",2
"B4P8180",2
"B4P8176",2
"B4P8144",2
"B4H0095",2
"B4P8190",2
"B4P8145",2
"B4P8189",2
"B4H0377",2
"B4H0382",2
"B4P8194",2
"B4P8184",2
"B4P8174",2
"B4P9824",2
"B4H0074",2
"B4P9822",2
"B4H0498",2
"B4H0366",2
"B4P8147",2
"B4H0365",2
"B4H0373",2
"B4H0384",2
"B4P8173",2
"B4P8185",2
"B4P8148",2
"B4H0065",2
"B4P8136",2
"B4P8177",2
"B4P8793",2
"B4H0491",2
"B4H0100",2
"B4P9791",2
"B4H0394",2
"B4H0370",2
"B4P9826",2
"B4H0380",2
"B4H0486",2
"B4P8187",2
"B4P8179",2
"B4H0488",2
"B4H0489",2
"B4H0495",2
"B4H0496",2
"B4H0359",2
"B4H0361",2
"B4H0369",2
"B4H0363",2
"B4H0068",2
"B4H0069",2
"B4H0077",2
"B4H0080",2
"B4H0081",2
"B4H0082",2
"B4H0085",2
"B4H0087",2
"B4H0088",2
"B4H0089",2
"B4H0090",2
"B4H0091",2
"B4H0092",2
"B4H0093",2
"B4H0099",2
"B4H0372",2
"B4H0386",2
"B4H0387",2
"B4H0393",2
"B4H0395",2
"B4H0398",2
"B4H0399",2
"B4P8767",2
"B4P8768",2
"B4P8773",2
"B4P8778",2
"B4P8780",2
"B4P8787",2
"B4P8789",2
"B4P8776",2
"B4P8777",2
"B4P8781",2
"B4P8782",2
"B4P8786",2
"B4P8790",2
"B4P8791",2
"B4P8792",2
"B4P8799",2
"B4P8135",2
"B4P8800",2
"B4P8138",2
"B4P8139",2
"B4P8140",2
"B4P8146",2
"B4P8149",2
"B4P8150",2
"B4P8151",2
"B4P8152",2
"B4P8153",2
"B4P8156",2
"B4P8162",2
"B4P8164",2
"B4P8165",2
"B4P8166",2
"B4P8168",2
"B4P8191",1
"B4P8178",1
"B4P8196",1
"B4H0079",1
"B4P9825",1
"B4H0066",1
"B4H0376",1
"B4H0084",1
"B4P8175",1
"B4H0075",1
"B4P8158",1
"B4P8195",1
"B4P8172",1
"B4H0391",1
"B4P8193",1
"B4H0497",1
"B4P8796",1
"B4H0098",1
"B4H0487",1
"B4H0493",1
"B4H0064",1
"B4H0490",1
"B4H0492",1
"B4H0356",1
"B4H0499",1
"B4H0500",1
"B4H0357",1
"B4H0358",1
"B4H0360",1
"B4H0364",1
"B4H0067",1
"B4H0070",1
"B4H0071",1
"B4H0072",1
"B4H0076",1
"B4H0078",1
"B4H0083",1
"B4H0086",1
"B4H0094",1
"B4H0096",1
"B4H0368",1
"B4H0374",1
"B4H0371",1
"B4H0375",1
"B4H0378",1
"B4H0381",1
"B4H0383",1
"B4H0385",1
"B4H0388",1
"B4H0390",1
"B4H0392",1
"B4H0396",1
"B4H0397",1
"B4H0400",1
"B4P8769",1
"B4P8770",1
"B4P8771",1
"B4P8772",1
"B4P8783",1
"B4P8785",1
"B4P8775",1
"B4P8779",1
"B4P8784",1
"B4P8788",1
"B4P8794",1
"B4P8795",1
"B4P8797",1
"B4P8798",1
"B4P8137",1
"B4P8141",1
"B4P8142",1
"B4P8143",1
"B4P8154",1
"B4P8155",1
"B4P8160",1
"B4P8161",1
"B4P8163",1
"B4P8167",1
"B4P8169",1
"B4P8170",1
"B4P8171",1
"B4H0494",1
"B4P8815",1
"B4P8816",1
"B4P8817",1
"B4P8818",1
"B4P8819",1
"B4P9258",1
"B4P9259",1
"B4P9260",1
"B4P9261",2
"B4P9262",2
"B4P9263",2
"B4P8672",2
"B4P8673",2
"B4P8674",1
"B4P8675",1
"B4P8676",1
"B4P8677",2
"B4P8678",1
"B4P8679",2
"B4P8680",1
"B4P8681",2
"B4P8866",2
"B4P8867",1
"B4P8868",1
"B4P8869",1
"B4P8804",1
"B4P8805",2
"B4P8851",2
"B4P8852",2
"B4P8853",2
"B4P8854",1
"B4P8855",1
"B4P8856",1
"B4P8857",2
"B4P8858",2
"B4P9249",1
"B4P9250",2
"B4P9251",1
"B4P9252",2
"B4P9253",1
"B4P9254",1
"B4P9255",2
"B4P9256",1
"B4P9257",1
"B4P8829",1
"B4P8830",2
"B4P8831",2
"B4P8832",1
"B4P8833",2
"B4P8834",1
"B4P8891",1
"B4P8892",1
"B4P8893",2
"B4P8894",2
"B4P8895",1
"B4P8896",2
"B4P9417",1
"B4P9418",1
"B4P9419",1
"B4P9420",2
"B4P9421",2
"B4P9422",2
"B4P9423",1
"B4P9424",2
"B4P9425",1
"B4P9426",1
"B4P8826",2
"B4P8827",2
"B4P8828",2
"B4P9427",2
"B4P9428",2
"B4P9429",2
"B4P9430",1
"B4P8880",1
"B4P8881",2
"B4P8882",2
"B4P8883",2
"B4P8884",2
"B4P8885",1
"B4P8886",2
"B4P9264",2
"B4P9265",2
"B4P9266",2
"B4P9267",1
"B4P9268",2
"B4P8839",2
"B4P8840",2
"B4P8841",1
"B4P8842",2
"B4P8843",1
"B4P8876",2
"B4P8877",1
"B4P8878",1
"B4P8879",1
"B4P8953",1
"B4P8954",1
"B4P8955",2
"B4P8956",1
"B4P8957",2
"B4P9205",1
"B4P9206",2
"B4P9207",1
"B4P9208",1
"B4P9209",1
"B4P9294",1
"B4P9295",1
"B4P9296",1
"B4P9297",2
"B4P9298",2
"B4P9299",2
"B4P9300",2
"B4P8601",1
"B4P8931",1
"B4P8932",1
"B4P8801",2
"B4P8802",2
"B4P8803",1
"B4P8943",2
"B4P8944",2
"B4P8945",1
"B4P9716",1
"B4P9717",1
"B4P9718",1
"B4P9719",1
"B4P9720",2
"B4P9738",1
"B4P9739",1
"B4P9740",2
"B4P9741",1
"B4P9742",2
"B4P9743",2
"B4P9744",1
"B4P9028",2
"B4P9029",1
"B4P9030",2
"B4P9031",1
"B4P9032",1
"B4P9033",2
"B4P9034",2
"B4P9035",2
"B4P9412",1
"B4P9413",2
"B4P9414",1
"B4P9415",1
"B4P9416",2
"B4P9745",2
"B4P9746",2
"B4P9747",1
"B4P9748",1
"B4P9749",2
"B4P8604",1
"B4P8605",1
"B4P8606",1
"B4P8607",2
"B4P8608",1
"B4P8609",2
"B4P8610",2
"B4P8611",2
"B4P8612",1
"B4P8613",2
"B4P8614",2
"B4P8897",2
"B4P8898",2
"B4P8899",1
"B4P8900",2
"B4P9401",2
"B4P9402",2
"B4P9403",1
"B4P8835",2
"B4P8836",2
"B4P8837",2
"B4P8838",1
"B4P8859",2
"B4P8860",1
"B4P8861",1
"B4P8862",2
"B4P8863",1
"B4P8864",1
"B4P8865",2
"B4P8808",1
"B4P8809",1
"B4P8810",1
"B4P8602",1
"B4P8603",1
"B4P8844",2
"B4P8845",2
"B4P8846",2
"B4P8870",2
"B4P8871",2
"B4P8872",1
"B4P8873",1
"B4P8874",2
"B4P9227",2
"B4P9228",1
"B4P9229",1
"B4P9230",1
"B4P9231",2
"B4P9221",1
"B4P9222",2
"B4P9223",2
"B4P9224",1
"B4P9225",1
"B4P9226",2
"B4P8946",2
"B4P8947",1
"B4P8948",2
"B4P8949",1
"B4P8950",2
"B4P8951",1
"B4P8952",1
"B4P9444",1
"B4P9445",1
"B4P9446",1
"B4P9447",2
"B4P9448",1
"B4P9449",1
"B4P9450",1
"B4P9451",1
"B4P8820",1
"B4P8821",2
"B4P8822",1
"B4P8823",1
"B4P8824",1
"B4P8825",1
"B4P9701",2
"B4P9702",2
"B4P9703",2
"B4P9704",1
"B4P9705",1
"B4P9706",1
"B4P9707",1
"B4P9708",1
"B4P9709",1
"B4P9710",2
"B4P9490",1
"B4P9491",1
"B4P9492",2
"B4P9493",1
"B4P9494",1
"B4P9495",1
"B4P8847",2
"B4P8848",2
"B4P8849",1
"B4P8850",2
"B4P9802",2
"B4P9803",2
"B4P9804",1
"B4P9805",1
"B4P9721",1
"B4P9722",2
"B4P9723",1
"B4P9724",2
"B4P9725",2
"B4P8976",1
"B4P8977",1
"B4P8978",1
"B4P8979",2
"B4P8924",2
"B4P8925",1
"B4P8926",1
"B4P8927",1
"B4P8928",2
"B4P8929",2
"B4P8930",1
"B4P9437",2
"B4P9438",1
"B4P9439",1
"B4P9440",2
"B4P9441",2
"B4P9442",1
"B4P9443",2
"B4P9201",2
"B4P9202",2
"B4P9203",1
"B4P9204",1
"B4P9476",2
"B4P9477",2
"B4P9478",2
"B4P9479",2
"B4P9480",2
"B4P9481",2
"B4P9482",2
"B4P9007",2
"B4P9008",2
"B4P9009",2
"B4P9010",2
"B4P9011",2
"B4P9012",2
"B4P9013",1
"B4P9014",2
"B4P9015",2
"B4P9016",2
"B4P9017",1
"B4P9018",1
"B4P9019",1
"B4P9020",2
"B4P9022",2
"B4P9023",2
"B4P9024",1
"B4P9025",1
"B4P9026",1
"B4P9027",1
"B4P8997",2
"B4P8998",2
"B4P8999",1
"B4P9000",1
"B4P8690",1
"B4P8691",1
"B4P8692",1
"B4P8693",2
"B4P8694",1
"B4P8695",2
"B4P8696",1
"B4P8697",1
"B4P9001",2
"B4P9002",1
"B4P9003",2
"B4P9004",1
"B4P9005",1
"B4P9006",1
"B4P9496",2
"B4P9497",1
"B4P9498",2
"B4P9499",1
"B4P9500",1
"B4P8811",1
"B4P8812",2
"B4P8813",1
"B4P8814",2
"B4P9431",2
"B4P9281",1
"B4P9282",2
"B4P9283",1
"B4P9284",1
"B4P8933",1
"B4P8934",1
"B4P8935",1
"B4P8986",1
"B4P8987",2
"B4P8988",1
"B4P8989",2
"B4P8990",1
"B4P8991",1
"B4P8992",2
"B4P8993",1
"B4P8994",1
"B4P8995",1
"B4P8996",1
"B4P8913",1
"B4P8914",2
"B4P8915",2
"B4P8916",1
"B4P8917",1
"B4P9468",1
"B4P9469",2
"B4P9470",1
"B4P9471",2
"B4P9472",2
"B4P9473",1
"B4P9474",1
"B4P9475",1
"B4P9750",2
"B4P9751",2
"B4P9752",2
"B4P9753",2
"B4P9754",2
"B4P8980",2
"B4P8981",1
"B4P8982",1
"B4P8983",2
"B4P8984",2
"B4P8985",1
"B4P8682",2
"B4P8683",2
"B4P8684",2
"B4P8685",2
"B4P8686",1
"B4P8687",2
"B4P8688",1
"B4P8689",2
"B4P9036",1
"B4P9037",1
"B4P9038",2
"B4P9039",2
"B4P9040",1
"B4P9041",1
"B4P9042",2
"B4P9043",1
"B4P8197",1
"B4P8198",2
"B4P8199",2
"B4P8200",1
"B4P9801",2
"B4P8970",1
"B4P8971",2
"B4P8972",2
"B4P8973",2
"B4P8974",2
"B4P8975",2
"B4P9285",2
"B4P9286",1
"B4P9287",1
"B4P9288",2
"B4P9289",2
"B4P9290",2
"B4P9291",2
"B4P9292",1
"B4P9293",2
"B4P8936",1
"B4P8937",1
"B4P8938",2
"B4P8939",1
"B4P8940",2
"B4P8941",1
"B4P8942",2
"B4P8806",1
"B4P8807",2
"B4P9276",1
"B4P9277",2
"B4P9279",2
"B4P9280",2
"B4P9404",1
"B4P9405",1
"B4P9406",2
"B4P9407",1
"B4P9408",2
"B4P9409",1
"B4P8887",2
"B4P8888",1
"B4P8889",1
"B4P8890",1
"B4P9216",1
"B4P9217",1
"B4P9218",1
"B4P9219",2
"B4P9220",2
"B4P9410",2
"B4P9411",1
"B4P9044",2
"B4P9045",1
"B4P9046",1
"B4P9047",2
"B4P9048",1
"B4P9049",1
"B4P9050",2
"B4P9051",2
"B4P9814",2
"B4P9815",2
"B4P9816",2
"B4P9817",2
"B4P9818",1
"B4P9819",2
"B4P9820",2
"B4P9821",1
"B4P8662",2
"B4P8663",1
"B4P8664",1
"B4P8665",1
"B4P8666",1
"B4P8667",2
"B4P8668",2
"B4P8669",1
"B4P8670",2
"B4P8671",1
"B4P8918",1
"B4P8919",2
"B4P8920",1
"B4P8921",2
"B4P8922",2
"B4P8923",2
"B4P9734",2
"B4P9735",1
"B4P9736",2
"B4P9737",2
"B4P9243",1
"B4P9244",2
"B4P9245",2
"B4P9246",1
"B4P9247",2
"B4P9248",2
"B4P9461",2
"B4P9462",1
"B4P9463",1
"B4P9464",2
"B4P9465",2
"B4P9466",1
"B4P9467",1
"B4P8615",2
"B4P8616",1
"B4P8617",2
"B4P8618",2
"B4P8619",1
"B4P8620",2
"B4P9210",1
"B4P9211",1
"B4P9212",2
"B4P9213",1
"B4P9214",1
"B4P9215",1
"B4P8963",1
"B4P8964",1
"B4P8965",1
"B4P8966",1
"B4P8967",2
"B4P8968",2
"B4P8969",2
"B4P8628",1
"B4P8629",2
"B4P8630",2
"B4P8631",2
"B4P8632",2
"B4P8633",2
"B4P8634",1
"B4P8635",2
"B4P8636",1
"B4P9269",1
"B4P9270",1
"B4P9271",2
"B4P9272",1
"B4P9273",2
"B4P9274",1
"B4P9275",1
"B4P9432",2
"B4P9433",1
"B4P9434",1
"B4P9435",2
"B4P9436",1
"B4P8652",2
"B4P8653",1
"B4P8654",1
"B4P8655",2
"B4P8656",1
"B4P8657",1
"B4P8658",2
"B4P8659",2
"B4P8660",2
"B4P8661",2
"B4P9483",1
"B4P9484",2
"B4P9485",2
"B4P9486",2
"B4P9487",1
"B4P9488",2
"B4P9489",2
"B4P8637",1
"B4P8638",1
"B4P8639",1
"B4P8640",2
"B4P8641",2
"B4P8642",1
"B4P8643",1
"B4P8644",2
"B4P8645",2
"B4P8646",1
"B4P9239",1
"B4P9240",1
"B4P9241",2
"B4P9242",2
"B4P8647",2
"B4P8648",2
"B4P8649",2
"B4P8650",1
"B4P8651",1
"B4P8621",1
"B4P8622",2
"B4P8623",2
"B4P8624",2
"B4P8625",1
"B4P8626",2
"B4P8627",2
"B4P9726",2
"B4P9727",1
"B4P9728",1
"B4P9729",1
"B4P9730",1
"B4P9731",2
"B4P9732",2
"B4P9733",2
"B4P8698",1
"B4P8699",2
"B4P8700",2
"B4P9452",2
"B4P9453",1
"B4P9454",2
"B4P9455",1
"B4P9456",1
"B4P9711",2
"B4P9712",2
"B4P9713",2
"B4P9714",2
"B4P9715",2
"B4P9457",2
"B4P9458",1
"B4P9459",2
"B4P9460",1
"B4P8958",2
"B4P8959",1
"B4P8960",2
"B4P8961",1
"B4P8962",1
"B4P9232",2
"B4P9233",2
"B4P9234",2
"B4P9235",1
"B4P9236",2
"B4P9237",1
"B4P9238",2
"B4P9808",2
"B4P9809",1
"B4P9810",2
"B4P9811",2
"B4P9812",2
"B4P9813",2
"B4P8875",2
"B4P9760",1
"B4P9761",2
"B4P9762",1
"B4P9763",2
"B4P9764",1
"B4P9765",1
"B4P9766",2
"B4P9767",1
"B4P9868",1
"B4P9869",1
"B4P9870",2
"B4P9871",1
"B4P9872",2
"B4P9873",2
"B4P9874",1
"B4P9875",2
"B4P9887",2
"B4P9888",1
"B4P9889",1
"B4P9890",2
"B4P9785",1
"B4P9786",1
"B4P9787",2
"B4P9788",1
"B4P9789",1
"B4P9790",2
"B4P9827",2
"B4P9828",1
"B4P9829",1
"B4P9830",1
"B4P9831",1
"B4P9832",2
"B4P9856",2
"B4P9857",1
"B4P9858",1
"B4P9859",2
"B4P9860",2
"B4P9861",2
"B4P9503",1
"B4P9504",1
"B4P9505",1
"B4P9506",1
"B4P9507",2
"B4P9508",2
"B4P9509",2
"B4P9774",1
"B4P9775",1
"B4P9776",1
"B4P9777",1
"B4P9778",1
"B4P9755",1
"B4P9756",1
"B4P9757",2
"B4P9758",1
"B4P9759",1
"B4P9862",1
"B4P9863",2
"B4P9840",1
"B4P9841",1
"B4P9842",2
"B4P9843",2
"B4P9844",2
"B4P9845",1
"B4P9846",2
"B4P9847",1
"B4P9848",2
"B4P9876",2
"B4P9877",1
"B4P9878",2
"B4P9879",1
"B4P9880",1
"B4P9833",1
"B4P9834",2
"B4P9835",1
"B4P9836",2
"B4P9837",1
"B4P9838",2
"B4P9839",1
"B4P9849",1
"B4P9850",1
"B4P9851",2
"B4P9852",1
"B4P9853",2
"B4P9854",2
"B4P9855",1
"B4P9768",2
"B4P9769",2
"B4P9770",2
"B4P9771",2
"B4P9772",1
"B4P9773",1
"B4P9891",1
"B4P9892",1
"B4P9893",2
"B4P9894",1
"B4P9895",1
"B4P9896",2
"B4P9793",1
"B4P9794",2
"B4P9881",2
"B4P9882",2
"B4P9883",1
"B4P9884",1
"B4P9885",2
"B4P9886",1
"B4P9864",1
"B4P9865",2
"B4P9866",2
"B4P9867",1
"B4P9897",2
"B4P9898",2
"B4P9899",2
"B4P9900",1
"B4P9501",1
"B4P9502",2
"X01_001_2017",2
"X02_001_2017",2
"X01_007_2017",1
"X02_007_2017",2
"X03_007_2017",1
"X01_009_2017",1
"X01_010_2017",2
"X02_010_2017",1
"X01_015_2017",1
"X02_015_2017",1
"X03_015_2017",2
"X04_015_2017",1
"X05_015_2017",1
"X06_015_2017",1
"X07_015_2017",1
"X08_015_2017",1
"X09_015_2017",2
"X01_024_2017",1
"X01_029_2017",2
"X01_030_2017",1
"X02_030_2017",2
"X03_030_2017",2
"X01_036_2017",1
"X03_044_2017",1
"X01_053_2017",2
"X02_053_2017",2
"X03_053_2017",2
"X04_053_2017",1
"X01_054A_2017",1
"X02_054A_2017",1
"X01_067_2017",1
"X02_073_2017",2
"X06_074_2017",1
"X07_074_2017",1
"X08_074_2017",1
"X09_074_2017",2
"X10_074_2017",2
"X11_074_2017",1
"X04_078_2017",1
"X05_078_2017",1
"X06_078_2017",1
"X07_078_2017",1
"X08_078_2017",2
"X01_081_2017",1
"X02_081_2017",2
"X01_085_2017",1
"X02_085_2017",2
"X03_085_2017",2
"X04_085_2017",1
"X05_085_2017",1
"X01_093_2017",1
"X03_095_2017",2
"X01_098A_2017",2
"X02_098A_2017",1
"X03_098A_2017",1
"X01_100_2017",1
"X01_104_2017",2
"X02_104_2017",2
"X02_111_2017",1
"X02_113_2017",2
"X03_116_2017",2
"X04_116_2017",1
"X05_116_2017",1
"X06_116_2017",2
"X07_116_2017",2
"X08_116_2017",1
"X09_116_2017",2
"X02_120_2017",1
"X03_120_2017",2
"X04_120_2017",2
"X05_120_2017",1
"X06_120_2017",2
"X01_124_2017",2
"X01_125_2017",2
"X02_126_2017",1
"X01_136_2017",2
"X02_136_2017",1
"X03_136_2017",2
"X04_136_2017",1
"X05_136_2017",2
"X06_136_2017",1
"X01_137_2017",2
"X02_137_2017",2
"X01_153A_2017",2
"X01_153B_2017",1
"X01_159_2017",1
"X01_161_2017",2
"X02_161_2017",2
"X02_162_2017",1
"X01_165_2017",1
"X02_165_2017",1
"X03_165_2017",1
"X01_168_2017",2
